timestamp,typeK_C,rtd1_C,rtd2_C,rtd3_C,pressure1,pressure2,P_in_W,P_out_W
2026-04-22 19:33:11,26.00,24.22,24.04,24.15,1.117,0.175,0.28,-0.43
2026-04-22 19:33:12,26.00,24.26,24.04,24.18,1.107,0.196,0.28,-0.56
2026-04-22 19:33:12,26.00,24.26,24.07,24.15,1.133,0.235,0.41,-0.30
2026-04-22 19:33:13,26.00,24.26,24.04,24.15,1.086,0.282,0.41,-0.43
2026-04-22 19:33:14,26.00,24.26,24.04,24.15,1.170,0.317,0.41,-0.43
2026-04-22 19:33:15,26.00,24.29,24.04,24.15,1.274,0.335,0.54,-0.43
2026-04-22 19:33:15,26.00,24.29,24.07,24.15,1.288,0.363,0.54,-0.30
2026-04-22 19:33:16,26.00,24.22,24.04,24.18,1.229,0.387,0.15,-0.56
2026-04-22 19:33:17,26.00,24.26,24.04,24.18,1.242,0.376,0.28,-0.56
2026-04-22 19:33:18,26.00,24.26,24.04,24.15,1.278,0.371,0.41,-0.43
2026-04-22 19:33:18,26.00,24.26,24.00,24.15,1.403,0.384,0.41,-0.56
2026-04-22 19:33:19,26.00,24.22,24.04,24.18,1.405,0.396,0.15,-0.56
2026-04-22 19:33:20,26.00,24.22,24.04,24.15,1.388,0.391,0.28,-0.43
2026-04-22 19:33:21,26.00,24.26,24.04,24.15,1.366,0.408,0.41,-0.43
2026-04-22 19:33:22,26.00,24.26,24.04,24.18,0.950,0.182,0.28,-0.56
2026-04-22 19:33:22,26.00,24.26,24.04,24.15,0.805,0.178,0.41,-0.43
2026-04-22 19:33:23,26.00,24.26,24.00,24.15,0.697,0.221,0.41,-0.56
2026-04-22 19:33:24,26.00,24.26,24.04,24.15,0.645,0.241,0.41,-0.43
2026-04-22 19:33:25,26.00,24.22,24.04,24.18,0.623,0.245,0.15,-0.56
2026-04-22 19:33:25,26.00,24.22,24.04,24.15,0.612,0.253,0.28,-0.43
2026-04-22 19:33:26,26.00,24.26,24.04,24.18,0.605,0.256,0.28,-0.56
2026-04-22 19:33:27,26.00,24.22,24.04,24.15,0.599,0.259,0.28,-0.43
2026-04-22 19:33:28,26.00,24.26,24.04,24.15,0.598,0.250,0.41,-0.43
2026-04-22 19:33:28,26.00,24.26,24.04,24.15,0.597,0.249,0.41,-0.43
2026-04-22 19:33:29,26.00,24.26,24.04,24.18,0.591,0.252,0.28,-0.56
2026-04-22 19:33:30,26.00,24.26,24.04,24.15,0.586,0.250,0.41,-0.43
2026-04-22 19:33:31,26.00,24.26,24.07,24.18,0.581,0.249,0.28,-0.43
2026-04-22 19:33:31,26.00,24.26,24.04,24.18,0.580,0.243,0.28,-0.56
2026-04-22 19:33:32,26.00,24.26,24.04,24.18,0.576,0.245,0.28,-0.56
2026-04-22 19:33:33,26.00,24.22,24.04,24.18,0.569,0.250,0.15,-0.56
2026-04-22 19:33:34,26.00,24.26,24.07,24.15,0.566,0.250,0.41,-0.30
2026-04-22 19:33:34,26.00,24.29,24.07,24.18,0.563,0.248,0.41,-0.43
2026-04-22 19:33:35,26.00,24.26,24.04,24.15,0.559,0.249,0.41,-0.43
2026-04-22 19:33:36,26.00,24.26,24.04,24.18,0.555,0.250,0.28,-0.56
2026-04-22 19:33:37,26.00,24.26,24.04,24.15,0.549,0.252,0.41,-0.43
2026-04-22 19:33:37,26.00,24.22,24.07,24.15,0.547,0.255,0.28,-0.30
2026-04-22 19:33:38,26.00,24.26,24.04,24.15,0.544,0.260,0.41,-0.43
2026-04-22 19:33:39,26.00,24.22,24.04,24.15,0.540,0.257,0.28,-0.43
2026-04-22 19:33:40,26.00,24.26,24.04,24.12,0.535,0.259,0.54,-0.30
2026-04-22 19:33:41,26.00,24.22,24.04,24.15,0.534,0.260,0.28,-0.43
2026-04-22 19:33:41,26.00,24.22,24.04,24.18,0.533,0.261,0.15,-0.56
2026-04-22 19:33:42,26.00,24.26,24.07,24.18,0.528,0.263,0.28,-0.43
2026-04-22 19:33:43,26.00,24.26,24.04,24.18,0.524,0.263,0.28,-0.56
2026-04-22 19:33:44,26.00,24.22,24.04,24.15,0.523,0.259,0.28,-0.43
2026-04-22 19:33:44,25.75,24.26,24.07,24.18,0.522,0.260,0.28,-0.43
2026-04-22 19:33:45,26.00,24.22,24.04,24.18,0.519,0.257,0.15,-0.56
2026-04-22 19:33:46,26.00,24.22,24.00,24.18,0.515,0.256,0.15,-0.69
2026-04-22 19:33:47,26.00,24.22,24.04,24.15,0.512,0.257,0.28,-0.43
2026-04-22 19:33:47,26.00,24.22,24.04,24.15,0.510,0.257,0.28,-0.43
2026-04-22 19:33:48,26.00,24.22,24.04,24.18,0.509,0.259,0.15,-0.56
2026-04-22 19:33:49,26.00,24.26,24.04,24.15,0.508,0.256,0.41,-0.43
2026-04-22 19:33:50,26.00,24.26,24.04,24.18,0.503,0.259,0.28,-0.56
2026-04-22 19:33:50,26.00,24.26,24.04,24.15,0.505,0.257,0.41,-0.43
2026-04-22 19:33:51,26.00,24.22,24.04,24.15,0.502,0.259,0.28,-0.43
2026-04-22 19:33:52,26.00,24.22,24.04,24.18,0.497,0.257,0.15,-0.56
2026-04-22 19:33:53,26.00,24.22,24.04,24.18,0.497,0.257,0.15,-0.56
2026-04-22 19:33:53,26.00,24.22,24.04,24.15,0.498,0.257,0.28,-0.43
2026-04-22 19:33:54,26.00,24.22,24.07,24.15,0.495,0.259,0.28,-0.30
2026-04-22 19:33:55,26.00,24.26,24.04,24.18,0.497,0.263,0.28,-0.56
2026-04-22 19:33:56,26.00,24.22,24.04,24.18,0.494,0.263,0.15,-0.56
2026-04-22 19:33:57,26.00,24.22,24.04,24.18,0.492,0.261,0.15,-0.56
2026-04-22 19:33:57,26.00,24.22,24.04,24.18,0.490,0.263,0.15,-0.56
2026-04-22 19:33:58,26.00,24.22,24.04,24.18,0.487,0.263,0.15,-0.56
2026-04-22 19:33:59,25.75,24.22,24.04,24.15,0.487,0.263,0.28,-0.43
2026-04-22 19:34:00,26.00,24.22,24.04,24.18,0.487,0.263,0.15,-0.56
2026-04-22 19:34:00,26.00,24.22,24.04,24.18,0.485,0.263,0.15,-0.56
2026-04-22 19:34:01,26.00,24.22,24.04,24.18,0.480,0.266,0.15,-0.56
2026-04-22 19:34:02,26.00,24.19,24.00,24.15,0.480,0.266,0.15,-0.56
2026-04-22 19:34:03,26.00,24.22,24.04,24.18,0.481,0.267,0.15,-0.56
2026-04-22 19:34:03,26.00,24.22,24.04,24.18,0.478,0.266,0.15,-0.56
2026-04-22 19:34:04,26.00,24.22,24.07,24.18,0.474,0.267,0.15,-0.43
2026-04-22 19:34:05,26.00,24.22,24.07,24.18,0.476,0.267,0.15,-0.43
2026-04-22 19:34:06,26.00,24.22,24.04,24.18,0.476,0.266,0.15,-0.56
2026-04-22 19:34:06,26.00,24.22,24.04,24.18,0.476,0.266,0.15,-0.56
2026-04-22 19:34:07,26.00,24.19,24.04,24.18,0.470,0.266,0.02,-0.56
2026-04-22 19:34:08,26.00,24.19,24.07,24.15,0.467,0.268,0.15,-0.30
2026-04-22 19:34:09,25.75,24.22,24.04,24.18,0.469,0.270,0.15,-0.56
2026-04-22 19:34:09,26.00,24.22,24.04,24.18,0.470,0.270,0.15,-0.56
2026-04-22 19:34:10,26.00,24.19,24.07,24.15,0.466,0.271,0.15,-0.30
2026-04-22 19:34:11,26.00,24.19,24.07,24.18,0.465,0.270,0.02,-0.43
2026-04-22 19:34:12,26.00,24.19,24.04,24.18,0.466,0.270,0.02,-0.56
2026-04-22 19:34:13,26.00,24.22,24.04,24.18,0.467,0.267,0.15,-0.56
2026-04-22 19:34:13,26.00,24.22,24.04,24.18,0.462,0.268,0.15,-0.56
2026-04-22 19:34:14,26.00,24.22,24.04,24.18,0.463,0.268,0.15,-0.56
2026-04-22 19:34:15,26.00,24.22,24.04,24.18,0.463,0.271,0.15,-0.56
2026-04-22 19:34:16,26.00,24.19,24.04,24.18,0.463,0.271,0.02,-0.56
2026-04-22 19:34:16,26.00,24.19,24.04,24.18,0.460,0.271,0.02,-0.56
2026-04-22 19:34:17,26.00,24.19,24.04,24.18,0.459,0.271,0.02,-0.56
2026-04-22 19:34:18,26.00,24.22,24.04,24.18,0.462,0.273,0.15,-0.56
2026-04-22 19:34:19,26.00,24.19,24.04,24.18,0.462,0.273,0.02,-0.56
2026-04-22 19:34:19,26.00,24.19,24.07,24.18,0.458,0.273,0.02,-0.43
2026-04-22 19:34:20,26.00,24.19,24.07,24.22,0.458,0.273,-0.11,-0.56
2026-04-22 19:34:21,26.00,24.22,24.07,24.18,0.456,0.270,0.15,-0.43
2026-04-22 19:34:22,26.00,24.22,24.04,24.18,0.458,0.270,0.15,-0.56
2026-04-22 19:34:22,26.00,24.22,24.04,24.15,0.455,0.271,0.28,-0.43
