timestamp,typeK_C,rtd1_C,rtd2_C,rtd3_C,pressure1,pressure2,P_in_W,P_out_W
2026-04-16 14:28:20,68.00,38.49,33.66,27.13,1.156,0.416,43.65,25.08
2026-04-16 14:28:20,68.00,38.45,33.66,27.09,1.158,0.417,43.65,25.21
2026-04-16 14:28:21,68.00,38.52,33.62,27.06,1.132,0.431,44.04,25.21
2026-04-16 14:28:22,68.00,38.56,33.66,27.09,1.115,0.430,44.04,25.21
2026-04-16 14:28:23,68.00,38.56,33.62,27.06,1.131,0.419,44.17,25.21
2026-04-16 14:28:23,68.00,38.59,33.62,27.06,1.108,0.434,44.30,25.21
2026-04-16 14:28:24,68.00,38.59,33.62,27.06,1.062,0.433,44.30,25.21
2026-04-16 14:28:25,68.00,38.62,33.59,27.03,1.074,0.417,44.56,25.21
2026-04-16 14:28:26,68.00,38.62,33.55,27.06,1.056,0.420,44.43,24.95
2026-04-16 14:28:26,68.25,38.66,33.59,27.06,1.032,0.412,44.56,25.08
2026-04-16 14:28:27,68.00,38.73,33.55,27.06,1.008,0.396,44.82,24.95
2026-04-16 14:28:28,68.00,38.76,33.59,27.03,1.011,0.387,45.08,25.21
2026-04-16 14:28:29,68.00,38.76,33.55,27.03,0.996,0.398,45.08,25.08
2026-04-16 14:28:29,68.00,38.79,33.52,27.03,0.999,0.401,45.21,24.95
2026-04-16 14:28:30,68.00,38.79,33.52,27.03,1.012,0.387,45.21,24.95
2026-04-16 14:28:31,68.25,38.79,33.49,27.03,1.003,0.394,45.21,24.82
2026-04-16 14:28:32,68.25,38.86,33.49,27.03,0.997,0.396,45.47,24.82
2026-04-16 14:28:33,68.25,38.90,33.45,27.03,1.018,0.384,45.60,24.69
2026-04-16 14:28:33,68.25,38.90,33.42,27.03,1.017,0.382,45.60,24.56
2026-04-16 14:28:34,68.25,38.90,33.42,27.03,1.008,0.387,45.60,24.56
2026-04-16 14:28:35,68.25,38.96,33.35,27.03,1.011,0.376,45.86,24.30
2026-04-16 14:28:36,68.25,38.93,33.35,26.99,1.015,0.387,45.86,24.43
2026-04-16 14:28:36,68.25,39.00,33.38,27.03,1.004,0.380,45.99,24.43
2026-04-16 14:28:37,68.25,39.03,33.35,27.03,1.018,0.364,46.13,24.30
2026-04-16 14:28:38,68.25,39.03,33.35,26.99,1.025,0.359,46.26,24.43
2026-04-16 14:28:39,68.25,39.07,33.32,26.99,1.032,0.366,46.39,24.30
2026-04-16 14:28:39,68.25,39.13,33.28,26.99,1.043,0.364,46.65,24.17
2026-04-16 14:28:40,68.25,39.20,33.28,26.99,1.033,0.352,46.91,24.17
2026-04-16 14:28:41,68.25,39.27,33.28,26.99,1.035,0.362,47.17,24.17
2026-04-16 14:28:42,68.25,39.34,33.28,26.99,1.050,0.364,47.43,24.17
2026-04-16 14:28:42,68.25,39.44,33.25,26.99,1.049,0.363,47.82,24.04
2026-04-16 14:28:43,68.25,39.51,33.28,27.03,1.057,0.377,47.95,24.04
2026-04-16 14:28:44,68.25,39.58,33.25,27.03,1.076,0.387,48.21,23.91
2026-04-16 14:28:45,68.25,39.68,33.28,27.03,1.089,0.392,48.60,24.04
2026-04-16 14:28:46,68.25,39.71,33.32,26.99,1.081,0.401,48.87,24.30
2026-04-16 14:28:46,68.25,39.74,33.28,27.03,1.076,0.403,48.87,24.04
2026-04-16 14:28:47,68.25,39.81,33.28,26.99,1.082,0.405,49.26,24.17
2026-04-16 14:28:48,68.25,39.88,33.28,27.03,1.065,0.392,49.39,24.04
2026-04-16 14:28:49,68.25,40.02,33.28,26.99,1.047,0.378,50.04,24.17
2026-04-16 14:28:49,68.25,40.12,33.28,27.03,1.008,0.350,50.30,24.04
2026-04-16 14:28:50,68.25,40.19,33.25,27.06,0.987,0.267,50.43,23.78
2026-04-16 14:28:51,68.50,40.22,33.25,27.06,0.925,0.220,50.56,23.78
2026-04-16 14:28:52,68.25,40.36,33.25,27.06,0.903,0.230,51.08,23.78
2026-04-16 14:28:52,68.25,40.46,33.25,27.03,0.914,0.232,51.61,23.91
2026-04-16 14:28:53,68.25,40.59,33.25,27.06,0.904,0.248,52.00,23.78
2026-04-16 14:28:54,68.25,40.59,33.28,27.03,0.925,0.260,52.13,24.04
2026-04-16 14:28:55,68.50,40.63,33.25,27.06,0.939,0.256,52.13,23.78
2026-04-16 14:28:55,68.50,40.70,33.25,27.03,0.942,0.268,52.52,23.91
2026-04-16 14:28:56,68.50,40.73,33.25,27.03,0.953,0.287,52.65,23.91
2026-04-16 14:28:57,68.50,40.73,33.25,27.03,0.962,0.284,52.65,23.91
2026-04-16 14:28:58,68.50,40.76,33.25,27.03,0.954,0.289,52.78,23.91
2026-04-16 14:28:58,68.50,40.76,33.25,27.06,0.955,0.295,52.65,23.78
2026-04-16 14:28:59,68.50,40.76,33.25,27.06,0.960,0.295,52.65,23.78
2026-04-16 14:29:00,68.50,40.76,33.25,27.06,0.962,0.299,52.65,23.78
2026-04-16 14:29:01,68.50,40.73,33.28,27.06,0.957,0.314,52.52,23.91
2026-04-16 14:29:01,68.50,40.73,33.32,27.06,0.975,0.300,52.52,24.04
2026-04-16 14:29:02,68.50,40.76,33.32,27.06,0.985,0.300,52.65,24.04
2026-04-16 14:29:03,68.50,40.80,33.35,27.09,0.980,0.307,52.65,24.04
2026-04-16 14:29:04,68.50,40.80,33.42,27.06,0.978,0.305,52.78,24.43
2026-04-16 14:29:05,68.50,40.83,33.42,27.03,0.990,0.299,53.04,24.56
2026-04-16 14:29:05,68.50,40.83,33.45,27.06,0.990,0.305,52.91,24.56
2026-04-16 14:29:06,68.50,40.80,33.52,27.06,0.990,0.306,52.78,24.82
2026-04-16 14:29:07,68.50,40.76,33.55,27.06,0.992,0.302,52.65,24.95
2026-04-16 14:29:08,68.50,40.76,33.55,27.03,1.000,0.303,52.78,25.08
2026-04-16 14:29:08,68.50,40.80,33.59,27.03,1.003,0.310,52.91,25.21
2026-04-16 14:29:09,68.50,40.76,33.59,27.06,0.999,0.309,52.65,25.08
2026-04-16 14:29:10,68.50,40.80,33.59,27.03,1.004,0.293,52.91,25.21
2026-04-16 14:29:11,68.50,40.83,33.66,27.09,0.999,0.305,52.78,25.21
2026-04-16 14:29:11,68.50,40.83,33.66,27.06,0.976,0.319,52.91,25.34
2026-04-16 14:29:12,68.50,40.83,33.66,27.06,0.982,0.309,52.91,25.34
2026-04-16 14:29:13,68.50,40.83,33.66,27.09,0.993,0.306,52.78,25.21
2026-04-16 14:29:14,68.50,40.87,33.66,27.09,0.994,0.310,52.91,25.21
2026-04-16 14:29:14,68.50,40.90,33.72,27.09,1.003,0.298,53.04,25.47
2026-04-16 14:29:15,68.50,40.90,33.69,27.13,1.008,0.295,52.91,25.21
2026-04-16 14:29:16,68.50,40.93,33.69,27.09,1.000,0.317,53.17,25.34
2026-04-16 14:29:17,68.50,40.93,33.72,27.13,1.004,0.314,53.04,25.34
2026-04-16 14:29:18,68.50,40.97,33.72,27.13,1.010,0.299,53.17,25.34
2026-04-16 14:29:18,68.50,40.93,33.76,27.13,0.992,0.312,53.04,25.47
2026-04-16 14:29:19,68.50,40.97,33.72,27.16,1.005,0.320,53.04,25.21
2026-04-16 14:29:20,68.50,40.97,33.72,27.16,1.014,0.310,53.04,25.21
2026-04-16 14:29:21,68.50,40.97,33.72,27.13,1.003,0.303,53.17,25.34
2026-04-16 14:29:21,68.50,40.97,33.76,27.13,0.999,0.314,53.17,25.47
2026-04-16 14:29:22,68.50,40.97,33.72,27.16,1.005,0.313,53.04,25.21
2026-04-16 14:29:23,68.50,40.93,33.76,27.16,1.014,0.307,52.91,25.34
2026-04-16 14:29:24,68.50,40.93,33.76,27.16,1.004,0.312,52.91,25.34
2026-04-16 14:29:24,68.50,40.90,33.79,27.16,1.005,0.310,52.78,25.47
2026-04-16 14:29:25,68.50,40.93,33.76,27.19,1.008,0.302,52.78,25.21
2026-04-16 14:29:26,68.50,40.90,33.76,27.23,1.005,0.309,52.52,25.08
2026-04-16 14:29:27,68.50,40.87,33.79,27.16,1.010,0.316,52.65,25.47
2026-04-16 14:29:27,68.50,40.87,33.79,27.19,1.015,0.305,52.52,25.34
2026-04-16 14:29:28,68.50,40.83,33.79,27.19,1.007,0.306,52.39,25.34
2026-04-16 14:29:29,68.50,40.83,33.79,27.19,1.003,0.320,52.39,25.34
2026-04-16 14:29:30,68.50,40.80,33.76,27.19,1.011,0.314,52.26,25.21
2026-04-16 14:29:30,68.50,40.76,33.79,27.19,1.007,0.303,52.13,25.34
2026-04-16 14:29:31,68.75,40.73,33.83,27.19,1.001,0.313,52.00,25.47
2026-04-16 14:29:32,68.50,40.73,33.79,27.19,1.008,0.319,52.00,25.34
2026-04-16 14:29:33,68.75,40.73,33.83,27.19,0.993,0.330,52.00,25.47
2026-04-16 14:29:34,68.50,40.70,33.83,27.19,0.980,0.320,51.87,25.47
2026-04-16 14:29:34,68.50,40.70,33.83,27.19,0.975,0.317,51.87,25.47
2026-04-16 14:29:35,68.75,40.66,33.83,27.19,0.996,0.302,51.74,25.47
2026-04-16 14:29:36,68.50,40.66,33.83,27.19,1.003,0.302,51.74,25.47
2026-04-16 14:29:37,68.50,40.56,33.83,27.19,1.005,0.306,51.35,25.47
2026-04-16 14:29:37,68.75,40.56,33.86,27.23,1.012,0.307,51.22,25.47
2026-04-16 14:29:38,68.75,40.53,33.89,27.23,1.017,0.305,51.09,25.61
2026-04-16 14:29:39,68.50,40.53,33.86,27.23,1.019,0.306,51.09,25.47
2026-04-16 14:29:40,68.50,40.46,33.89,27.23,1.033,0.320,50.83,25.61
2026-04-16 14:29:40,68.50,40.46,33.86,27.23,1.058,0.342,50.83,25.47
2026-04-16 14:29:41,68.75,40.42,33.89,27.19,1.090,0.381,50.83,25.74
2026-04-16 14:29:42,68.50,40.39,33.86,27.23,1.136,0.421,50.57,25.47
2026-04-16 14:29:43,68.75,40.39,33.89,27.19,1.178,0.441,50.70,25.74
2026-04-16 14:29:43,68.50,40.36,33.89,27.26,1.192,0.435,50.30,25.48
2026-04-16 14:29:44,68.50,40.36,33.89,27.23,1.196,0.441,50.43,25.61
2026-04-16 14:29:45,68.75,40.39,33.89,27.19,1.209,0.445,50.70,25.74
2026-04-16 14:29:46,68.50,40.39,33.89,27.23,1.213,0.444,50.57,25.61
2026-04-16 14:29:46,68.50,40.39,33.93,27.23,1.202,0.444,50.57,25.74
2026-04-16 14:29:47,68.75,40.36,33.93,27.23,1.197,0.442,50.43,25.74
2026-04-16 14:29:48,68.75,40.32,33.93,27.26,1.192,0.446,50.17,25.61
2026-04-16 14:29:49,68.75,40.29,33.89,27.23,1.183,0.441,50.17,25.61
2026-04-16 14:29:50,68.75,40.25,33.93,27.23,1.163,0.435,50.04,25.74
2026-04-16 14:29:50,68.75,40.22,33.93,27.23,1.146,0.424,49.91,25.74
2026-04-16 14:29:51,68.75,40.22,33.96,27.26,1.118,0.380,49.78,25.74
2026-04-16 14:29:52,68.75,40.22,33.96,27.23,1.060,0.235,49.91,25.87
2026-04-16 14:29:53,68.75,40.19,33.96,27.23,0.912,0.214,49.78,25.87
2026-04-16 14:29:53,68.75,40.19,33.96,27.26,0.887,0.230,49.65,25.74
2026-04-16 14:29:54,68.75,40.12,34.00,27.30,0.884,0.250,49.26,25.74
2026-04-16 14:29:55,68.75,40.12,34.00,27.30,0.886,0.249,49.26,25.74
2026-04-16 14:29:56,68.75,40.08,33.96,27.30,0.904,0.268,49.13,25.61
2026-04-16 14:29:56,68.75,40.08,33.96,27.33,0.929,0.282,49.00,25.48
2026-04-16 14:29:57,68.75,40.05,34.00,27.30,0.932,0.299,49.00,25.74
2026-04-16 14:29:58,68.75,40.02,34.03,27.30,0.942,0.296,48.87,25.87
2026-04-16 14:29:59,68.75,40.02,34.06,27.30,0.944,0.298,48.87,26.00
2026-04-16 14:29:59,68.75,40.02,34.03,27.26,0.940,0.309,49.00,26.00
2026-04-16 14:30:00,68.75,39.95,34.06,27.30,0.955,0.314,48.61,26.00
2026-04-16 14:30:01,68.75,39.95,34.06,27.26,0.947,0.313,48.74,26.13
2026-04-16 14:30:02,68.75,39.88,34.06,27.26,0.946,0.317,48.48,26.13
2026-04-16 14:30:03,68.75,39.85,34.03,27.23,0.951,0.320,48.48,26.13
2026-04-16 14:30:03,68.75,39.81,34.03,27.23,0.962,0.312,48.35,26.13
2026-04-16 14:30:04,68.75,39.81,34.00,27.23,0.961,0.312,48.35,26.00
2026-04-16 14:30:05,68.75,39.78,33.96,27.23,0.951,0.323,48.22,25.87
2026-04-16 14:30:06,68.75,39.74,33.93,27.23,0.969,0.316,48.09,25.74
2026-04-16 14:30:06,68.75,39.71,33.86,27.23,0.968,0.317,47.95,25.47
2026-04-16 14:30:07,68.75,39.71,33.83,27.19,0.962,0.314,48.08,25.47
2026-04-16 14:30:08,68.75,39.71,33.83,27.19,0.982,0.320,48.08,25.47
2026-04-16 14:30:09,68.75,39.71,33.76,27.19,1.007,0.344,48.08,25.21
2026-04-16 14:30:09,68.75,39.74,33.76,27.19,1.029,0.366,48.22,25.21
2026-04-16 14:30:10,68.75,39.74,33.76,27.19,1.057,0.384,48.22,25.21
2026-04-16 14:30:11,68.75,39.78,33.72,27.19,1.086,0.403,48.35,25.08
2026-04-16 14:30:12,68.75,39.78,33.76,27.19,1.106,0.412,48.35,25.21
2026-04-16 14:30:12,68.75,39.78,33.72,27.19,1.113,0.416,48.35,25.08
2026-04-16 14:30:13,68.75,39.78,33.76,27.19,1.120,0.417,48.35,25.21
2026-04-16 14:30:14,68.75,39.74,33.76,27.23,1.121,0.423,48.09,25.08
2026-04-16 14:30:15,68.75,39.74,33.79,27.23,1.120,0.424,48.09,25.21
2026-04-16 14:30:15,68.75,39.78,33.79,27.23,1.128,0.427,48.22,25.21
2026-04-16 14:30:16,68.75,39.74,33.83,27.23,1.118,0.434,48.09,25.34
2026-04-16 14:30:17,68.75,39.71,33.89,27.19,1.104,0.426,48.08,25.74
2026-04-16 14:30:18,68.75,39.74,33.96,27.23,1.121,0.413,48.09,25.87
2026-04-16 14:30:19,68.75,39.71,34.00,27.23,1.136,0.419,47.95,26.00
2026-04-16 14:30:19,68.75,39.71,34.00,27.19,1.142,0.416,48.08,26.13
2026-04-16 14:30:20,68.75,39.68,34.06,27.23,1.131,0.423,47.82,26.26
2026-04-16 14:30:21,68.75,39.71,34.06,27.26,1.132,0.420,47.82,26.13
2026-04-16 14:30:22,68.75,39.74,34.10,27.26,1.145,0.417,47.96,26.26
2026-04-16 14:30:22,68.75,39.78,34.10,27.26,1.135,0.419,48.09,26.26
2026-04-16 14:30:23,68.75,39.81,34.13,27.26,1.131,0.426,48.22,26.39
2026-04-16 14:30:24,68.75,39.85,34.13,27.26,1.128,0.423,48.35,26.39
2026-04-16 14:30:25,68.75,39.88,34.13,27.30,1.142,0.410,48.35,26.26
2026-04-16 14:30:25,68.50,39.95,34.16,27.30,1.154,0.430,48.61,26.39
2026-04-16 14:30:26,68.75,39.98,34.16,27.30,1.171,0.426,48.74,26.39
2026-04-16 14:30:27,68.75,40.05,34.20,27.30,1.178,0.433,49.00,26.52
2026-04-16 14:30:28,68.75,40.08,34.16,27.33,1.172,0.434,49.00,26.26
2026-04-16 14:30:28,68.75,40.12,34.16,27.33,1.179,0.430,49.13,26.26
2026-04-16 14:30:29,68.75,40.12,34.20,27.33,1.182,0.433,49.13,26.39
2026-04-16 14:30:30,68.75,40.15,34.20,27.33,1.183,0.442,49.26,26.39
2026-04-16 14:30:31,68.75,40.12,34.16,27.33,1.188,0.434,49.13,26.26
2026-04-16 14:30:31,68.75,40.12,34.16,27.33,1.188,0.427,49.13,26.26
2026-04-16 14:30:32,68.75,40.15,34.13,27.36,1.186,0.435,49.13,26.00
2026-04-16 14:30:33,68.50,40.15,34.13,27.33,1.183,0.439,49.26,26.13
2026-04-16 14:30:34,68.75,40.19,34.13,27.33,1.192,0.433,49.39,26.13
2026-04-16 14:30:34,68.75,40.19,34.06,27.33,1.183,0.433,49.39,25.87
2026-04-16 14:30:35,68.75,40.19,34.03,27.36,1.175,0.434,49.26,25.61
2026-04-16 14:30:36,68.75,40.19,33.96,27.33,1.181,0.431,49.39,25.48
2026-04-16 14:30:37,68.75,40.19,33.96,27.36,1.204,0.431,49.26,25.35
2026-04-16 14:30:38,68.75,40.22,33.93,27.36,1.206,0.435,49.39,25.22
2026-04-16 14:30:38,68.75,40.19,33.93,27.36,1.202,0.433,49.26,25.22
2026-04-16 14:30:39,68.75,40.22,33.89,27.36,1.203,0.430,49.39,25.08
2026-04-16 14:30:40,68.75,40.22,33.89,27.36,1.200,0.437,49.39,25.08
2026-04-16 14:30:41,68.75,40.25,33.86,27.33,1.200,0.441,49.65,25.08
2026-04-16 14:30:41,68.75,40.25,33.86,27.36,1.204,0.428,49.52,24.95
2026-04-16 14:30:42,68.75,40.25,33.86,27.36,1.207,0.430,49.52,24.95
2026-04-16 14:30:43,68.75,40.29,33.83,27.36,1.221,0.431,49.65,24.82
2026-04-16 14:30:44,68.75,40.25,33.79,27.33,1.236,0.435,49.65,24.82
2026-04-16 14:30:44,68.75,40.29,33.83,27.36,1.235,0.433,49.65,24.82
2026-04-16 14:30:45,68.75,40.25,33.79,27.36,1.229,0.437,49.52,24.69
2026-04-16 14:30:46,68.75,40.32,33.79,27.36,1.222,0.435,49.78,24.69
2026-04-16 14:30:47,68.75,40.29,33.83,27.36,1.224,0.428,49.65,24.82
2026-04-16 14:30:47,68.75,40.29,33.86,27.36,1.217,0.434,49.65,24.95
2026-04-16 14:30:48,68.75,40.29,33.89,27.40,1.222,0.431,49.52,24.95
2026-04-16 14:30:49,68.75,40.29,33.89,27.36,1.227,0.431,49.65,25.08
2026-04-16 14:30:50,68.75,40.29,33.96,27.40,1.221,0.434,49.52,25.22
2026-04-16 14:30:50,69.00,40.29,34.00,27.40,1.218,0.438,49.52,25.35
2026-04-16 14:30:51,69.00,40.25,34.03,27.36,1.229,0.431,49.52,25.61
2026-04-16 14:30:52,69.00,40.25,34.06,27.36,1.224,0.431,49.52,25.74
2026-04-16 14:30:53,68.75,40.22,34.10,27.36,1.214,0.433,49.39,25.87
2026-04-16 14:30:54,69.00,40.19,34.16,27.36,1.221,0.434,49.26,26.13
2026-04-16 14:30:54,69.00,40.19,34.16,27.36,1.234,0.437,49.26,26.13
2026-04-16 14:30:55,69.00,40.19,34.20,27.36,1.221,0.434,49.26,26.26
2026-04-16 14:30:56,69.00,40.19,34.23,27.40,1.227,0.437,49.13,26.26
2026-04-16 14:30:57,69.00,40.15,34.23,27.36,1.234,0.434,49.13,26.39
2026-04-16 14:30:57,69.00,40.12,34.23,27.36,1.214,0.434,49.00,26.39
2026-04-16 14:30:58,69.00,40.12,34.23,27.40,1.222,0.433,48.87,26.26
2026-04-16 14:30:59,69.00,40.08,34.23,27.43,1.231,0.428,48.61,26.13
2026-04-16 14:31:00,69.00,40.08,34.27,27.40,1.229,0.437,48.74,26.39
2026-04-16 14:31:00,69.00,40.12,34.27,27.40,1.228,0.441,48.87,26.39
2026-04-16 14:31:01,69.00,40.05,34.27,27.40,1.234,0.431,48.61,26.39
2026-04-16 14:31:02,69.00,40.02,34.27,27.40,1.229,0.430,48.48,26.39
2026-04-16 14:31:03,69.00,40.02,34.23,27.40,1.222,0.438,48.48,26.26
2026-04-16 14:31:03,69.00,39.98,34.27,27.40,1.225,0.438,48.35,26.39
2026-04-16 14:31:04,69.00,39.98,34.27,27.40,1.235,0.433,48.35,26.39
2026-04-16 14:31:05,69.00,39.98,34.27,27.40,1.229,0.435,48.35,26.39
2026-04-16 14:31:06,69.00,39.95,34.23,27.40,1.224,0.434,48.22,26.26
2026-04-16 14:31:06,69.00,39.91,34.23,27.40,1.232,0.428,48.09,26.26
2026-04-16 14:31:07,69.00,39.91,34.23,27.43,1.234,0.435,47.96,26.13
2026-04-16 14:31:08,69.00,39.91,34.16,27.43,1.227,0.438,47.96,25.87
2026-04-16 14:31:09,69.00,39.88,34.13,27.40,1.232,0.430,47.96,25.87
2026-04-16 14:31:09,69.00,39.91,34.13,27.40,1.228,0.431,48.09,25.87
2026-04-16 14:31:10,69.00,39.88,34.06,27.43,1.222,0.442,47.83,25.48
2026-04-16 14:31:11,69.00,39.85,34.06,27.40,1.225,0.438,47.83,25.61
2026-04-16 14:31:12,69.00,39.85,34.10,27.40,1.229,0.430,47.83,25.74
2026-04-16 14:31:13,69.00,39.85,34.13,27.43,1.221,0.433,47.70,25.74
2026-04-16 14:31:13,69.00,39.81,34.10,27.40,1.221,0.437,47.70,25.74
2026-04-16 14:31:14,69.00,39.78,34.13,27.40,1.227,0.430,47.57,25.87
2026-04-16 14:31:15,69.00,39.78,34.16,27.43,1.228,0.435,47.44,25.87
2026-04-16 14:31:16,69.00,39.74,34.20,27.43,1.220,0.437,47.31,26.00
2026-04-16 14:31:16,69.25,39.74,34.23,27.43,1.220,0.430,47.31,26.13
2026-04-16 14:31:17,69.00,39.71,34.23,27.40,1.211,0.433,47.30,26.26
2026-04-16 14:31:18,69.00,39.68,34.23,27.47,1.200,0.441,46.91,26.00
2026-04-16 14:31:19,69.00,39.71,34.27,27.43,1.197,0.439,47.17,26.26
2026-04-16 14:31:19,69.25,39.71,34.30,27.43,1.193,0.433,47.17,26.39
2026-04-16 14:31:20,69.00,39.64,34.30,27.47,1.181,0.437,46.78,26.26
2026-04-16 14:31:21,69.25,39.68,34.30,27.40,1.186,0.441,47.17,26.52
2026-04-16 14:31:22,69.00,39.64,34.33,27.43,1.195,0.438,46.91,26.52
2026-04-16 14:31:22,69.00,39.64,34.33,27.43,1.190,0.437,46.91,26.52
2026-04-16 14:31:23,69.00,39.61,34.33,27.43,1.188,0.434,46.78,26.52
2026-04-16 14:31:24,69.00,39.61,34.33,27.43,1.199,0.434,46.78,26.52
2026-04-16 14:31:25,69.25,39.61,34.33,27.47,1.195,0.431,46.65,26.39
2026-04-16 14:31:25,69.00,39.58,34.37,27.43,1.186,0.442,46.65,26.65
2026-04-16 14:31:26,69.25,39.58,34.33,27.43,1.200,0.438,46.65,26.52
2026-04-16 14:31:27,69.00,39.58,34.37,27.43,1.203,0.431,46.65,26.65
2026-04-16 14:31:28,69.25,39.54,34.37,27.47,1.189,0.430,46.39,26.52
2026-04-16 14:31:29,69.00,39.54,34.33,27.43,1.192,0.434,46.52,26.52
2026-04-16 14:31:29,69.25,39.54,34.37,27.47,1.206,0.437,46.39,26.52
2026-04-16 14:31:30,69.25,39.54,34.37,27.43,1.197,0.433,46.52,26.65
2026-04-16 14:31:31,69.00,39.51,34.37,27.47,1.190,0.434,46.26,26.52
2026-04-16 14:31:32,69.00,39.47,34.37,27.47,1.202,0.433,46.13,26.52
2026-04-16 14:31:32,69.00,39.47,34.37,27.43,1.203,0.433,46.26,26.65
2026-04-16 14:31:33,69.25,39.51,34.40,27.43,1.195,0.441,46.39,26.78
2026-04-16 14:31:34,69.25,39.47,34.37,27.47,1.200,0.438,46.13,26.52
2026-04-16 14:31:35,69.25,39.44,34.37,27.43,1.202,0.433,46.13,26.65
2026-04-16 14:31:35,69.25,39.44,34.37,27.47,1.192,0.435,46.00,26.52
2026-04-16 14:31:36,69.00,39.44,34.40,27.47,1.200,0.439,46.00,26.65
2026-04-16 14:31:37,69.25,39.44,34.40,27.47,1.207,0.435,46.00,26.65
2026-04-16 14:31:38,69.25,39.44,34.37,27.50,1.195,0.430,45.87,26.39
2026-04-16 14:31:38,69.25,39.44,34.37,27.43,1.192,0.435,46.13,26.65
2026-04-16 14:31:39,69.00,39.51,34.37,27.47,1.206,0.434,46.26,26.52
2026-04-16 14:31:40,69.25,39.58,34.40,27.47,1.204,0.434,46.52,26.65
2026-04-16 14:31:41,69.25,39.64,34.40,27.43,1.190,0.434,46.91,26.78
2026-04-16 14:31:42,69.25,39.64,34.40,27.47,1.195,0.431,46.78,26.65
2026-04-16 14:31:42,69.00,39.61,34.40,27.47,1.206,0.434,46.65,26.65
2026-04-16 14:31:43,69.00,39.58,34.37,27.47,1.193,0.439,46.52,26.52
2026-04-16 14:31:44,69.25,39.58,34.40,27.47,1.193,0.434,46.52,26.65
2026-04-16 14:31:45,69.25,39.58,34.40,27.50,1.200,0.430,46.39,26.52
2026-04-16 14:31:45,69.25,39.51,34.44,27.50,1.197,0.433,46.13,26.65
2026-04-16 14:31:46,69.25,39.51,34.40,27.50,1.193,0.437,46.13,26.52
2026-04-16 14:31:47,69.25,39.47,34.40,27.47,1.200,0.431,46.13,26.65
2026-04-16 14:31:48,69.25,39.54,34.40,27.47,1.196,0.428,46.39,26.65
2026-04-16 14:31:48,69.00,39.47,34.40,27.47,1.183,0.434,46.13,26.65
2026-04-16 14:31:49,69.25,39.44,34.40,27.50,1.193,0.433,45.87,26.52
2026-04-16 14:31:50,69.25,39.47,34.40,27.50,1.202,0.434,46.00,26.52
2026-04-16 14:31:51,69.25,39.47,34.37,27.47,1.179,0.433,46.13,26.52
2026-04-16 14:31:51,69.25,39.44,34.37,27.50,1.188,0.431,45.87,26.39
2026-04-16 14:31:52,69.25,39.47,34.40,27.50,1.207,0.430,46.00,26.52
2026-04-16 14:31:53,69.25,39.44,34.37,27.50,1.200,0.434,45.87,26.39
2026-04-16 14:31:54,69.25,39.44,34.37,27.47,1.185,0.437,46.00,26.52
2026-04-16 14:31:54,69.00,39.44,34.37,27.50,1.200,0.430,45.87,26.39
2026-04-16 14:31:55,69.25,39.41,34.37,27.50,1.193,0.433,45.74,26.39
2026-04-16 14:31:56,69.25,39.41,34.37,27.50,1.188,0.434,45.74,26.39
2026-04-16 14:31:57,69.25,39.41,34.40,27.50,1.197,0.434,45.74,26.52
2026-04-16 14:31:58,69.25,39.41,34.37,27.50,1.200,0.435,45.74,26.39
2026-04-16 14:31:58,69.00,39.44,34.40,27.53,1.188,0.431,45.74,26.39
2026-04-16 14:31:59,69.25,39.44,34.37,27.50,1.189,0.433,45.87,26.39
2026-04-16 14:32:00,69.25,39.44,34.40,27.50,1.203,0.434,45.87,26.52
2026-04-16 14:32:01,69.00,39.41,34.37,27.50,1.199,0.433,45.74,26.39
2026-04-16 14:32:01,69.25,39.41,34.37,27.50,1.185,0.431,45.74,26.39
2026-04-16 14:32:02,69.25,39.41,34.40,27.50,1.197,0.431,45.74,26.52
2026-04-16 14:32:03,69.25,39.41,34.40,27.53,1.203,0.435,45.61,26.39
2026-04-16 14:32:04,69.25,39.41,34.37,27.53,1.192,0.434,45.61,26.26
2026-04-16 14:32:04,69.25,39.37,34.40,27.50,1.190,0.428,45.61,26.52
2026-04-16 14:32:05,69.25,39.37,34.40,27.53,1.202,0.430,45.48,26.39
2026-04-16 14:32:06,69.00,39.37,34.37,27.50,1.195,0.435,45.61,26.39
2026-04-16 14:32:07,69.25,39.37,34.40,27.50,1.192,0.434,45.61,26.52
2026-04-16 14:32:07,69.00,39.34,34.40,27.50,1.199,0.427,45.48,26.52
2026-04-16 14:32:08,69.25,39.37,34.37,27.50,1.196,0.431,45.61,26.39
2026-04-16 14:32:09,69.25,39.34,34.37,27.53,1.188,0.435,45.35,26.26
2026-04-16 14:32:10,69.25,39.37,34.37,27.53,1.197,0.434,45.48,26.26
2026-04-16 14:32:11,69.25,39.34,34.40,27.53,1.200,0.433,45.35,26.39
2026-04-16 14:32:11,69.25,39.34,34.40,27.53,1.186,0.428,45.35,26.39
2026-04-16 14:32:12,69.25,39.37,34.37,27.53,1.192,0.430,45.48,26.26
2026-04-16 14:32:13,69.25,39.30,34.37,27.50,1.204,0.431,45.35,26.39
2026-04-16 14:32:14,69.00,39.30,34.40,27.53,1.193,0.434,45.22,26.39
2026-04-16 14:32:14,69.25,39.30,34.40,27.53,1.189,0.431,45.22,26.39
