timestamp,typeK_C,rtd1_C,rtd2_C
2026-04-12 19:19:31,44.25,25.98,36.07
2026-04-12 19:19:32,44.25,25.98,36.10
2026-04-12 19:19:33,44.25,25.98,36.07
2026-04-12 19:19:33,44.25,25.98,36.07
2026-04-12 19:19:34,44.25,25.94,36.03
2026-04-12 19:19:35,44.25,25.98,36.07
2026-04-12 19:19:35,44.25,25.98,36.03
2026-04-12 19:19:36,44.25,25.98,36.07
2026-04-12 19:19:37,44.00,25.98,36.07
2026-04-12 19:19:37,44.00,25.94,36.00
2026-04-12 19:19:38,44.25,25.98,36.03
2026-04-12 19:19:38,44.00,25.94,36.03
2026-04-12 19:19:39,44.00,25.94,36.00
2026-04-12 19:19:40,44.00,25.98,36.00
2026-04-12 19:19:40,44.00,25.94,36.00
2026-04-12 19:19:41,44.00,25.94,36.00
2026-04-12 19:19:42,44.00,25.94,35.96
2026-04-12 19:19:42,44.00,25.94,35.93
2026-04-12 19:19:43,44.00,25.98,35.93
2026-04-12 19:19:44,44.00,25.98,35.93
2026-04-12 19:19:44,44.00,25.98,35.93
2026-04-12 19:19:45,44.00,25.94,35.93
2026-04-12 19:19:46,44.00,25.94,35.93
2026-04-12 19:19:46,44.00,25.98,35.93
2026-04-12 19:19:47,44.00,25.94,35.93
2026-04-12 19:19:48,44.00,25.94,35.93
2026-04-12 19:19:48,44.00,25.94,35.93
2026-04-12 19:19:49,44.00,25.94,35.90
2026-04-12 19:19:50,44.00,25.94,35.90
2026-04-12 19:19:50,44.00,25.94,35.86
2026-04-12 19:19:51,44.00,25.94,35.90
2026-04-12 19:19:52,44.00,25.91,35.90
2026-04-12 19:19:52,44.00,25.94,35.86
2026-04-12 19:19:53,44.00,25.94,35.86
2026-04-12 19:19:54,44.00,25.94,35.83
2026-04-12 19:19:54,44.00,25.91,35.86
2026-04-12 19:19:55,44.00,25.94,35.83
2026-04-12 19:19:56,44.00,25.91,35.86
2026-04-12 19:19:56,43.75,25.94,35.79
2026-04-12 19:19:57,44.00,25.98,35.79
2026-04-12 19:19:58,44.00,25.91,35.79
2026-04-12 19:19:58,43.75,25.91,35.79
2026-04-12 19:19:59,43.75,25.94,35.79
2026-04-12 19:20:00,44.00,25.94,35.76
2026-04-12 19:20:00,44.00,25.94,35.79
2026-04-12 19:20:01,43.75,25.94,35.76
2026-04-12 19:20:01,43.75,25.94,35.76
2026-04-12 19:20:02,43.75,25.94,35.76
2026-04-12 19:20:03,43.75,25.91,35.76
2026-04-12 19:20:03,43.75,25.91,35.73
2026-04-12 19:20:04,43.75,25.91,35.76
2026-04-12 19:20:05,43.75,25.94,35.73
2026-04-12 19:20:05,43.75,25.94,35.73
2026-04-12 19:20:06,43.75,25.91,35.73
2026-04-12 19:20:07,43.75,25.91,35.69
2026-04-12 19:20:07,43.75,25.91,35.73
2026-04-12 19:20:08,43.75,25.91,35.73
2026-04-12 19:20:09,43.75,25.91,35.69
2026-04-12 19:20:09,43.75,25.91,35.69
2026-04-12 19:20:10,43.75,25.91,35.69
2026-04-12 19:20:11,43.75,25.91,35.66
2026-04-12 19:20:11,43.75,25.94,35.66
2026-04-12 19:20:12,43.75,25.91,35.66
2026-04-12 19:20:13,43.75,25.91,35.62
2026-04-12 19:20:13,43.75,25.91,35.66
2026-04-12 19:20:14,43.75,25.94,35.66
2026-04-12 19:20:15,43.75,25.91,35.66
2026-04-12 19:20:15,43.75,25.88,35.66
2026-04-12 19:20:16,43.75,25.91,35.66
2026-04-12 19:20:17,43.75,25.88,35.62
2026-04-12 19:20:17,43.75,25.91,35.62
2026-04-12 19:20:18,43.50,25.91,35.62
2026-04-12 19:20:19,43.75,25.88,35.59
2026-04-12 19:20:19,43.75,25.88,35.62
2026-04-12 19:20:20,43.75,25.91,35.62
2026-04-12 19:20:21,43.50,25.91,35.59
2026-04-12 19:20:21,43.75,25.94,35.59
2026-04-12 19:20:22,43.50,25.88,35.59
2026-04-12 19:20:23,43.50,25.88,35.59
2026-04-12 19:20:23,43.50,25.91,35.59
2026-04-12 19:20:24,43.50,25.91,35.52
2026-04-12 19:20:24,43.50,25.88,35.56
2026-04-12 19:20:25,43.50,25.91,35.56
2026-04-12 19:20:26,43.50,25.91,35.52
2026-04-12 19:20:26,43.75,25.91,35.52
2026-04-12 19:20:27,43.50,25.88,35.52
2026-04-12 19:20:28,43.75,25.91,35.49
2026-04-12 19:20:28,43.50,25.88,35.52
2026-04-12 19:20:29,43.50,25.88,35.52
2026-04-12 19:20:30,43.50,25.88,35.49
2026-04-12 19:20:30,43.50,25.88,35.52
2026-04-12 19:20:31,43.50,25.91,35.49
2026-04-12 19:20:32,43.50,25.88,35.49
2026-04-12 19:20:32,43.50,25.91,35.49
2026-04-12 19:20:33,43.50,25.88,35.49
2026-04-12 19:20:34,43.50,25.91,35.49
2026-04-12 19:20:34,43.50,25.88,35.45
2026-04-12 19:20:35,43.50,25.88,35.45
2026-04-12 19:20:36,43.50,25.88,35.42
2026-04-12 19:20:36,43.50,25.84,35.42
2026-04-12 19:20:37,43.50,25.88,35.45
2026-04-12 19:20:38,43.50,25.88,35.42
2026-04-12 19:20:38,43.50,25.91,35.39
2026-04-12 19:20:39,43.50,25.88,35.39
2026-04-12 19:20:40,43.50,25.88,35.42
2026-04-12 19:20:40,43.50,25.88,35.42
2026-04-12 19:20:41,43.50,25.88,35.42
2026-04-12 19:20:42,43.50,25.84,35.39
2026-04-12 19:20:42,43.50,25.88,35.39
2026-04-12 19:20:43,43.50,25.88,35.39
2026-04-12 19:20:44,43.50,25.84,35.35
2026-04-12 19:20:44,43.50,25.88,35.39
2026-04-12 19:20:45,43.50,25.88,35.35
2026-04-12 19:20:46,43.50,25.88,35.39
2026-04-12 19:20:46,43.50,25.84,35.35
2026-04-12 19:20:47,43.25,25.88,35.32
2026-04-12 19:20:48,43.50,25.84,35.32
2026-04-12 19:20:48,43.25,25.84,35.32
2026-04-12 19:20:49,43.50,25.88,35.32
2026-04-12 19:20:49,43.50,25.84,35.32
2026-04-12 19:20:50,43.25,25.84,35.32
2026-04-12 19:20:51,43.25,25.84,35.32
2026-04-12 19:20:51,43.25,25.84,35.32
2026-04-12 19:20:52,43.25,25.84,35.32
2026-04-12 19:20:53,43.25,25.84,35.28
2026-04-12 19:20:53,43.25,25.88,35.28
2026-04-12 19:20:54,43.25,25.84,35.28
2026-04-12 19:20:55,43.25,25.84,35.25
2026-04-12 19:20:55,43.25,25.84,35.25
2026-04-12 19:20:56,43.25,25.84,35.28
2026-04-12 19:20:57,43.25,25.84,35.25
2026-04-12 19:20:57,43.25,25.81,35.25
2026-04-12 19:20:58,43.25,25.84,35.22
2026-04-12 19:20:59,43.25,25.81,35.25
2026-04-12 19:20:59,43.25,25.84,35.25
2026-04-12 19:21:00,43.25,25.88,35.22
2026-04-12 19:21:01,43.25,25.84,35.25
2026-04-12 19:21:01,43.25,25.84,35.22
2026-04-12 19:21:02,43.25,25.84,35.18
2026-04-12 19:21:03,43.00,25.84,35.18
2026-04-12 19:21:03,43.25,25.84,35.18
2026-04-12 19:21:04,43.00,25.81,35.18
2026-04-12 19:21:05,43.00,25.88,35.15
2026-04-12 19:21:05,43.00,25.84,35.18
2026-04-12 19:21:06,43.00,25.81,35.15
2026-04-12 19:21:07,43.00,25.84,35.15
2026-04-12 19:21:07,43.00,25.84,35.15
2026-04-12 19:21:08,43.00,25.84,35.15
2026-04-12 19:21:09,43.00,25.84,35.15
2026-04-12 19:21:09,43.00,25.84,35.15
2026-04-12 19:21:10,43.00,25.84,35.15
2026-04-12 19:21:10,43.00,25.81,35.15
2026-04-12 19:21:11,43.00,25.84,35.11
2026-04-12 19:21:12,43.00,25.81,35.15
2026-04-12 19:21:12,43.00,25.84,35.11
2026-04-12 19:21:13,43.00,25.81,35.11
2026-04-12 19:21:14,43.00,25.81,35.05
2026-04-12 19:21:14,43.00,25.81,35.11
2026-04-12 19:21:15,43.00,25.84,35.08
2026-04-12 19:21:16,43.00,25.84,35.08
2026-04-12 19:21:16,43.00,25.81,35.05
2026-04-12 19:21:17,43.00,25.81,35.05
2026-04-12 19:21:18,43.00,25.81,35.05
2026-04-12 19:21:18,43.00,25.81,35.08
2026-04-12 19:21:19,43.00,25.81,35.08
2026-04-12 19:21:20,43.00,25.84,35.05
2026-04-12 19:21:20,43.00,25.81,35.05
2026-04-12 19:21:21,43.00,25.81,35.05
2026-04-12 19:21:22,43.00,25.84,35.05
2026-04-12 19:21:22,43.00,25.81,35.05
2026-04-12 19:21:23,43.00,25.81,35.05
2026-04-12 19:21:24,43.00,25.81,35.05
2026-04-12 19:21:24,43.00,25.81,35.01
2026-04-12 19:21:25,43.00,25.81,35.01
2026-04-12 19:21:26,43.00,25.81,35.01
2026-04-12 19:21:26,43.00,25.81,34.98
2026-04-12 19:21:27,43.00,25.81,34.98
2026-04-12 19:21:28,42.75,25.81,34.98
2026-04-12 19:21:28,43.00,25.84,35.01
2026-04-12 19:21:29,43.00,25.81,34.98
2026-04-12 19:21:30,43.00,25.81,34.95
2026-04-12 19:21:30,42.75,25.81,34.98
2026-04-12 19:21:31,42.75,25.81,34.95
2026-04-12 19:21:31,42.75,25.81,34.95
2026-04-12 19:21:32,42.75,25.81,34.95
2026-04-12 19:21:33,42.75,25.81,34.91
2026-04-12 19:21:33,42.75,25.81,34.95
2026-04-12 19:21:34,42.75,25.77,34.95
2026-04-12 19:21:35,42.75,25.81,34.91
2026-04-12 19:21:35,42.75,25.77,34.91
2026-04-12 19:21:36,42.75,25.81,34.91
2026-04-12 19:21:37,42.75,25.81,34.91
2026-04-12 19:21:37,42.75,25.81,34.88
2026-04-12 19:21:38,42.75,25.81,34.91
2026-04-12 19:21:39,42.75,25.77,34.91
2026-04-12 19:21:39,42.75,25.81,34.88
2026-04-12 19:21:40,42.75,25.81,34.88
2026-04-12 19:21:41,42.75,25.77,34.88
2026-04-12 19:21:41,42.75,25.77,34.88
2026-04-12 19:21:42,42.75,25.84,34.88
2026-04-12 19:21:43,42.75,25.77,34.84
2026-04-12 19:21:43,42.75,25.77,34.84
2026-04-12 19:21:44,42.75,25.77,34.88
2026-04-12 19:21:45,42.75,25.77,34.84
2026-04-12 19:21:45,42.75,25.77,34.84
2026-04-12 19:21:46,42.75,25.77,34.84
2026-04-12 19:21:47,42.75,25.81,34.84
2026-04-12 19:21:47,42.75,25.74,34.81
2026-04-12 19:21:48,42.75,25.81,34.84
2026-04-12 19:21:49,42.75,25.77,34.84
2026-04-12 19:21:49,42.75,25.81,34.78
2026-04-12 19:21:50,42.75,25.77,34.81
2026-04-12 19:21:51,42.75,25.81,34.78
2026-04-12 19:21:51,42.75,25.77,34.78
2026-04-12 19:21:52,42.75,25.77,34.78
2026-04-12 19:21:53,42.75,25.77,34.78
2026-04-12 19:21:53,42.75,25.77,34.78
2026-04-12 19:21:54,42.75,25.77,34.78
2026-04-12 19:21:54,42.75,25.77,34.78
2026-04-12 19:21:55,42.50,25.74,34.74
2026-04-12 19:21:56,42.75,25.77,34.71
2026-04-12 19:21:56,42.50,25.77,34.74
2026-04-12 19:21:57,42.75,25.77,34.71
2026-04-12 19:21:58,42.75,25.77,34.74
2026-04-12 19:21:58,42.75,25.77,34.71
2026-04-12 19:21:59,42.75,25.77,34.74
2026-04-12 19:22:00,42.75,25.77,34.71
2026-04-12 19:22:00,42.75,25.77,34.71
2026-04-12 19:22:01,42.75,25.77,34.71
2026-04-12 19:22:02,42.50,25.74,34.74
2026-04-12 19:22:02,42.50,25.77,34.67
2026-04-12 19:22:03,42.50,25.77,34.67
2026-04-12 19:22:04,42.50,25.77,34.67
2026-04-12 19:22:04,42.75,25.77,34.67
2026-04-12 19:22:05,42.50,25.77,34.67
2026-04-12 19:22:06,42.50,25.77,34.64
2026-04-12 19:22:06,42.75,25.77,34.64
2026-04-12 19:22:07,42.50,25.74,34.64
2026-04-12 19:22:08,42.75,25.77,34.67
2026-04-12 19:22:08,42.50,25.77,34.64
2026-04-12 19:22:09,42.50,25.77,34.64
2026-04-12 19:22:10,42.50,25.74,34.61
2026-04-12 19:22:10,42.50,25.77,34.61
2026-04-12 19:22:11,42.50,25.74,34.64
2026-04-12 19:22:12,42.50,25.74,34.61
2026-04-12 19:22:12,42.50,25.77,34.61
2026-04-12 19:22:13,42.50,25.77,34.61
2026-04-12 19:22:14,42.50,25.74,34.57
2026-04-12 19:22:14,42.50,25.77,34.61
2026-04-12 19:22:15,42.50,25.77,34.57
2026-04-12 19:22:16,42.50,25.77,34.61
2026-04-12 19:22:16,42.50,25.74,34.57
2026-04-12 19:22:17,42.50,25.74,34.57
2026-04-12 19:22:17,42.50,25.74,34.57
2026-04-12 19:22:18,42.50,25.74,34.54
2026-04-12 19:22:19,42.50,25.77,34.57
2026-04-12 19:22:19,42.50,25.74,34.57
2026-04-12 19:22:20,42.50,25.74,34.57
2026-04-12 19:22:21,42.50,25.77,34.54
2026-04-12 19:22:21,42.50,25.77,34.54
2026-04-12 19:22:22,42.50,25.77,34.54
2026-04-12 19:22:23,42.50,25.74,34.54
2026-04-12 19:22:23,42.50,25.77,34.54
2026-04-12 19:22:24,42.50,25.77,34.50
2026-04-12 19:22:25,42.50,25.74,34.50
2026-04-12 19:22:25,42.50,25.74,34.50
2026-04-12 19:22:26,42.50,25.77,34.50
2026-04-12 19:22:27,42.50,25.74,34.47
2026-04-12 19:22:27,42.50,25.74,34.47
2026-04-12 19:22:28,42.50,25.74,34.50
2026-04-12 19:22:29,42.50,25.74,34.50
2026-04-12 19:22:29,42.25,25.74,34.50
2026-04-12 19:22:30,42.50,25.74,34.47
2026-04-12 19:22:31,42.25,25.74,34.47
2026-04-12 19:22:31,42.50,25.74,34.47
2026-04-12 19:22:32,42.25,25.74,34.44
2026-04-12 19:22:33,42.25,25.77,34.40
2026-04-12 19:22:33,42.50,25.74,34.44
2026-04-12 19:22:34,42.50,25.74,34.44
2026-04-12 19:22:35,42.25,25.71,34.44
2026-04-12 19:22:35,42.25,25.74,34.44
2026-04-12 19:22:36,42.50,25.74,34.40
2026-04-12 19:22:37,42.50,25.74,34.44
2026-04-12 19:22:37,42.25,25.71,34.40
2026-04-12 19:22:38,42.50,25.74,34.40
2026-04-12 19:22:38,42.50,25.77,34.40
2026-04-12 19:22:39,42.25,25.74,34.37
2026-04-12 19:22:40,42.25,25.74,34.37
2026-04-12 19:22:40,42.25,25.74,34.33
2026-04-12 19:22:41,42.25,25.74,34.37
2026-04-12 19:22:42,42.25,25.71,34.40
2026-04-12 19:22:42,42.25,25.74,34.37
2026-04-12 19:22:43,42.25,25.74,34.37
2026-04-12 19:22:44,42.25,25.71,34.37
2026-04-12 19:22:44,42.25,25.71,34.37
2026-04-12 19:22:45,42.25,25.71,34.37
2026-04-12 19:22:46,42.25,25.71,34.33
2026-04-12 19:22:46,42.25,25.71,34.33
2026-04-12 19:22:47,42.25,25.74,34.33
2026-04-12 19:22:48,42.25,25.71,34.33
2026-04-12 19:22:48,42.25,25.74,34.30
2026-04-12 19:22:49,42.25,25.71,34.33
2026-04-12 19:22:50,42.25,25.74,34.30
2026-04-12 19:22:50,42.25,25.71,34.30
2026-04-12 19:22:51,42.25,25.71,34.30
2026-04-12 19:22:52,42.25,25.71,34.30
2026-04-12 19:22:52,42.25,25.74,34.30
2026-04-12 19:22:53,42.25,25.74,34.30
2026-04-12 19:22:54,42.25,25.67,34.30
2026-04-12 19:22:54,42.25,25.71,34.23
2026-04-12 19:22:55,42.25,25.74,34.27
2026-04-12 19:22:56,42.25,25.74,34.27
2026-04-12 19:22:56,42.00,25.74,34.27
2026-04-12 19:22:57,42.00,25.71,34.27
2026-04-12 19:22:58,42.25,25.71,34.23
2026-04-12 19:22:58,42.00,25.71,34.23
2026-04-12 19:22:59,42.00,25.71,34.27
2026-04-12 19:23:00,42.00,25.71,34.23
2026-04-12 19:23:00,42.00,25.71,34.23
2026-04-12 19:23:01,42.00,25.71,34.20
2026-04-12 19:23:01,42.00,25.71,34.20
2026-04-12 19:23:02,42.00,25.74,34.20
2026-04-12 19:23:03,42.00,25.67,34.23
2026-04-12 19:23:03,42.00,25.71,34.20
2026-04-12 19:23:04,42.00,25.71,34.20
2026-04-12 19:23:05,42.00,25.71,34.16
2026-04-12 19:23:05,42.00,25.71,34.13
2026-04-12 19:23:06,42.00,25.71,34.16
2026-04-12 19:23:07,42.00,25.71,34.20
2026-04-12 19:23:07,42.00,25.71,34.16
2026-04-12 19:23:08,42.00,25.71,34.16
2026-04-12 19:23:09,42.00,25.71,34.16
2026-04-12 19:23:09,42.00,25.71,34.16
2026-04-12 19:23:10,42.00,25.71,34.13
2026-04-12 19:23:11,42.00,25.71,34.13
2026-04-12 19:23:11,42.00,25.67,34.16
2026-04-12 19:23:12,42.00,25.71,34.10
2026-04-12 19:23:13,41.75,25.71,34.10
2026-04-12 19:23:13,42.00,25.67,34.13
2026-04-12 19:23:14,42.00,25.67,34.13
2026-04-12 19:23:15,41.75,25.71,34.10
2026-04-12 19:23:15,41.75,25.71,34.10
2026-04-12 19:23:16,41.75,25.71,34.13
2026-04-12 19:23:17,41.75,25.71,34.10
2026-04-12 19:23:17,41.75,25.71,34.10
2026-04-12 19:23:18,41.75,25.67,34.06
2026-04-12 19:23:19,41.75,25.71,34.10
2026-04-12 19:23:19,41.75,25.71,34.10
2026-04-12 19:23:20,41.75,25.71,34.06
2026-04-12 19:23:21,41.75,25.71,34.06
2026-04-12 19:23:21,41.75,25.67,34.06
2026-04-12 19:23:22,41.75,25.71,34.06
2026-04-12 19:23:23,41.75,25.71,34.03
2026-04-12 19:23:23,41.75,25.67,34.03
2026-04-12 19:23:24,41.75,25.71,34.03
2026-04-12 19:23:24,41.75,25.71,34.03
2026-04-12 19:23:25,41.75,25.67,34.03
2026-04-12 19:23:26,41.75,25.67,34.00
2026-04-12 19:23:26,41.75,25.67,34.03
2026-04-12 19:23:27,41.75,25.67,34.00
2026-04-12 19:23:28,41.75,25.67,34.03
2026-04-12 19:23:28,41.75,25.67,33.96
2026-04-12 19:23:29,41.50,25.67,34.00
2026-04-12 19:23:30,41.75,25.67,34.00
2026-04-12 19:23:30,41.75,25.67,34.00
2026-04-12 19:23:31,41.75,25.67,33.96
2026-04-12 19:23:32,41.75,25.67,33.96
2026-04-12 19:23:32,41.75,25.64,34.00
2026-04-12 19:23:33,41.75,25.67,33.96
2026-04-12 19:23:34,41.50,25.64,33.96
2026-04-12 19:23:34,41.50,25.67,33.93
2026-04-12 19:23:35,41.50,25.71,33.93
2026-04-12 19:23:36,41.50,25.67,33.93
2026-04-12 19:23:36,41.50,25.67,33.93
2026-04-12 19:23:37,41.50,25.67,33.89
2026-04-12 19:23:38,41.50,25.67,33.93
2026-04-12 19:23:38,41.50,25.71,33.93
2026-04-12 19:23:39,41.50,25.64,33.93
2026-04-12 19:23:40,41.50,25.67,33.93
2026-04-12 19:23:40,41.50,25.67,33.89
2026-04-12 19:23:41,41.50,25.67,33.89
2026-04-12 19:23:42,41.50,25.67,33.89
2026-04-12 19:23:42,41.50,25.64,33.89
2026-04-12 19:23:43,41.50,25.67,33.89
2026-04-12 19:23:44,41.50,25.67,33.89
2026-04-12 19:23:44,41.50,25.64,33.89
2026-04-12 19:23:45,41.50,25.67,33.86
2026-04-12 19:23:45,41.50,25.64,33.86
2026-04-12 19:23:46,41.50,25.67,33.83
2026-04-12 19:23:47,41.50,25.67,33.83
2026-04-12 19:23:47,41.50,25.67,33.86
2026-04-12 19:23:48,41.50,25.64,33.83
2026-04-12 19:23:49,41.50,25.67,33.83
2026-04-12 19:23:49,41.50,25.64,33.83
2026-04-12 19:23:50,41.50,25.67,33.83
2026-04-12 19:23:51,41.50,25.67,33.86
2026-04-12 19:23:51,41.50,25.64,33.83
2026-04-12 19:23:52,41.50,25.67,33.83
2026-04-12 19:23:53,41.50,25.67,33.83
2026-04-12 19:23:53,41.25,25.64,33.79
2026-04-12 19:23:54,41.50,25.64,33.79
2026-04-12 19:23:55,41.25,25.64,33.79
2026-04-12 19:23:55,41.50,25.67,33.79
2026-04-12 19:23:56,41.50,25.64,33.76
2026-04-12 19:23:57,41.25,25.67,33.79
2026-04-12 19:23:57,41.25,25.64,33.79
2026-04-12 19:23:58,41.50,25.64,33.76
2026-04-12 19:23:59,41.25,25.64,33.76
2026-04-12 19:23:59,41.25,25.64,33.72
2026-04-12 19:24:00,41.50,25.64,33.76
2026-04-12 19:24:01,41.25,25.64,33.76
2026-04-12 19:24:01,41.25,25.67,33.76
2026-04-12 19:24:02,41.25,25.64,33.72
2026-04-12 19:24:03,41.25,25.67,33.72
2026-04-12 19:24:03,41.25,25.64,33.72
2026-04-12 19:24:04,41.25,25.64,33.72
2026-04-12 19:24:05,41.25,25.64,33.72
2026-04-12 19:24:05,41.25,25.64,33.69
2026-04-12 19:24:06,41.25,25.64,33.69
2026-04-12 19:24:06,41.25,25.64,33.69
2026-04-12 19:24:07,41.25,25.64,33.69
2026-04-12 19:24:08,41.25,25.64,33.69
2026-04-12 19:24:08,41.25,25.67,33.69
2026-04-12 19:24:09,41.25,25.67,33.69
2026-04-12 19:24:10,41.25,25.60,33.66
2026-04-12 19:24:10,41.25,25.64,33.66
2026-04-12 19:24:11,41.25,25.60,33.66
2026-04-12 19:24:12,41.25,25.64,33.66
2026-04-12 19:24:12,41.25,25.64,33.66
2026-04-12 19:24:13,41.25,25.64,33.66
2026-04-12 19:24:14,41.25,25.60,33.66
2026-04-12 19:24:14,41.25,25.60,33.62
2026-04-12 19:24:15,41.25,25.64,33.66
2026-04-12 19:24:16,41.25,25.60,33.62
2026-04-12 19:24:16,41.25,25.60,33.62
2026-04-12 19:24:17,41.25,25.60,33.62
2026-04-12 19:24:18,41.25,25.64,33.62
2026-04-12 19:24:18,41.00,25.64,33.62
2026-04-12 19:24:19,41.00,25.60,33.59
2026-04-12 19:24:20,41.25,25.64,33.59
2026-04-12 19:24:20,41.25,25.60,33.59
2026-04-12 19:24:21,41.00,25.60,33.55
2026-04-12 19:24:22,41.25,25.60,33.55
2026-04-12 19:24:22,41.00,25.60,33.62
2026-04-12 19:24:23,41.00,25.64,33.59
2026-04-12 19:24:24,41.25,25.60,33.55
2026-04-12 19:24:24,41.00,25.64,33.59
2026-04-12 19:24:25,41.00,25.64,33.55
2026-04-12 19:24:26,41.00,25.60,33.55
2026-04-12 19:24:26,41.00,25.60,33.55
2026-04-12 19:24:27,41.00,25.60,33.55
2026-04-12 19:24:27,41.00,25.60,33.55
2026-04-12 19:24:28,41.00,25.64,33.52
2026-04-12 19:24:29,41.00,25.64,33.52
2026-04-12 19:24:29,41.00,25.64,33.49
2026-04-12 19:24:30,41.00,25.64,33.49
2026-04-12 19:24:31,41.00,25.60,33.52
2026-04-12 19:24:31,41.00,25.64,33.49
2026-04-12 19:24:32,41.00,25.60,33.52
2026-04-12 19:24:33,41.00,25.60,33.49
2026-04-12 19:24:33,41.00,25.60,33.49
2026-04-12 19:24:34,41.00,25.60,33.49
2026-04-12 19:24:35,41.00,25.64,33.45
2026-04-12 19:24:35,41.00,25.64,33.49
2026-04-12 19:24:36,41.00,25.60,33.45
2026-04-12 19:24:37,41.00,25.60,33.49
2026-04-12 19:24:37,41.00,25.60,33.42
2026-04-12 19:24:38,41.00,25.60,33.42
2026-04-12 19:24:39,41.00,25.57,33.42
2026-04-12 19:24:39,41.00,25.60,33.45
2026-04-12 19:24:40,41.00,25.57,33.45
2026-04-12 19:24:41,41.00,25.60,33.42
2026-04-12 19:24:41,41.00,25.60,33.42
2026-04-12 19:24:42,41.00,25.57,33.42
2026-04-12 19:24:43,41.00,25.60,33.42
2026-04-12 19:24:43,40.75,25.60,33.42
2026-04-12 19:24:44,41.00,25.60,33.42
2026-04-12 19:24:45,40.75,25.60,33.38
2026-04-12 19:24:45,41.00,25.60,33.38
2026-04-12 19:24:46,40.75,25.60,33.38
2026-04-12 19:24:47,40.75,25.57,33.38
2026-04-12 19:24:47,40.75,25.60,33.35
2026-04-12 19:24:48,41.00,25.60,33.35
2026-04-12 19:24:49,40.75,25.60,33.35
2026-04-12 19:24:49,40.75,25.60,33.38
2026-04-12 19:24:50,40.75,25.60,33.35
2026-04-12 19:24:50,40.75,25.60,33.35
2026-04-12 19:24:51,40.75,25.60,33.32
2026-04-12 19:24:52,40.75,25.57,33.32
2026-04-12 19:24:52,40.75,25.60,33.32
2026-04-12 19:24:53,40.75,25.57,33.32
2026-04-12 19:24:54,41.00,25.57,33.32
2026-04-12 19:24:54,41.00,25.57,33.32
2026-04-12 19:24:55,41.25,25.60,33.28
2026-04-12 19:24:56,41.50,25.57,33.32
2026-04-12 19:24:56,41.50,25.60,33.28
2026-04-12 19:24:57,42.00,25.60,33.32
2026-04-12 19:24:58,42.25,25.60,33.28
2026-04-12 19:24:58,42.25,25.57,33.28
2026-04-12 19:24:59,42.75,25.57,33.28
2026-04-12 19:25:00,42.75,25.60,33.28
2026-04-12 19:25:00,43.00,25.57,33.32
2026-04-12 19:25:01,43.50,25.60,33.28
2026-04-12 19:25:02,43.75,25.60,33.25
2026-04-12 19:25:02,44.00,25.60,33.22
2026-04-12 19:25:03,44.25,25.57,33.25
2026-04-12 19:25:04,44.50,25.57,33.25
2026-04-12 19:25:04,44.75,25.60,33.25
2026-04-12 19:25:05,45.00,25.60,33.22
2026-04-12 19:25:06,45.25,25.57,33.25
2026-04-12 19:25:06,45.50,25.60,33.22
2026-04-12 19:25:07,45.75,25.60,33.18
2026-04-12 19:25:08,46.00,25.57,33.18
2026-04-12 19:25:08,46.25,25.57,33.18
2026-04-12 19:25:09,46.50,25.60,33.22
2026-04-12 19:25:10,46.75,25.57,33.18
2026-04-12 19:25:10,47.00,25.57,33.18
2026-04-12 19:25:11,47.25,25.57,33.15
2026-04-12 19:25:12,47.50,25.57,33.18
2026-04-12 19:25:12,47.75,25.57,33.22
2026-04-12 19:25:13,48.00,25.57,33.18
2026-04-12 19:25:13,48.25,25.57,33.15
2026-04-12 19:25:14,48.50,25.57,33.18
2026-04-12 19:25:15,48.75,25.60,33.18
2026-04-12 19:25:15,48.75,25.57,33.15
2026-04-12 19:25:16,49.00,25.57,33.15
2026-04-12 19:25:17,49.25,25.57,33.15
2026-04-12 19:25:17,49.50,25.60,33.18
2026-04-12 19:25:18,49.75,25.54,33.15
2026-04-12 19:25:19,50.00,25.57,33.11
2026-04-12 19:25:19,50.00,25.60,33.11
2026-04-12 19:25:20,50.25,25.57,33.11
2026-04-12 19:25:21,50.50,25.57,33.11
2026-04-12 19:25:21,50.75,25.57,33.11
2026-04-12 19:25:22,51.00,25.57,33.08
2026-04-12 19:25:23,51.25,25.54,33.08
2026-04-12 19:25:23,51.25,25.54,33.08
2026-04-12 19:25:24,51.50,25.57,33.08
2026-04-12 19:25:25,51.75,25.54,33.08
2026-04-12 19:25:25,52.00,25.57,33.08
2026-04-12 19:25:26,52.00,25.60,33.08
2026-04-12 19:25:27,52.25,25.57,33.05
2026-04-12 19:25:27,52.50,25.57,33.05
2026-04-12 19:25:28,52.50,25.57,33.05
2026-04-12 19:25:29,52.75,25.57,33.05
2026-04-12 19:25:29,53.00,25.57,33.05
2026-04-12 19:25:30,53.25,25.57,33.08
2026-04-12 19:25:31,53.25,25.54,33.05
2026-04-12 19:25:31,53.50,25.54,33.05
2026-04-12 19:25:32,53.75,25.57,33.05
2026-04-12 19:25:33,54.00,25.54,33.01
2026-04-12 19:25:33,54.00,25.57,33.01
2026-04-12 19:25:34,54.25,25.54,33.01
2026-04-12 19:25:34,54.50,25.54,33.01
2026-04-12 19:25:35,54.50,25.54,33.01
2026-04-12 19:25:36,54.75,25.57,33.01
2026-04-12 19:25:36,54.75,25.54,32.98
2026-04-12 19:25:37,55.00,25.54,32.98
2026-04-12 19:25:38,55.25,25.57,33.01
